body	head	head_coverage	std_confidence	pca_confidence	positive_examples	body_size	pca_body_size	functional_variable
bluffton_indiana  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
first_battle_of_bull_run  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005199281	0.914893617	0.917333333	344	376	375	?a
pittsfield_new_hampshire  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.91152815	0.913978495	340	373	372	?a
harbor_springs_michigan  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.00512371	0.913746631	0.916216216	339	371	370	?a
litchfield_minnesota  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.909090909	0.91152815	340	374	373	?a
allstate_arena  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
princeton_junction_new_jersey  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005184166	0.912234043	0.914666667	343	376	375	?a
paramount_california  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006075903	0.855319149	0.858974359	402	470	468	?a
frostburg_maryland  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005184166	0.912234043	0.914666667	343	376	375	?a
omak_washington  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
calhoun_georgia  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.909090909	0.91152815	340	374	373	?a
woodbury_connecticut  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005169052	0.914438503	0.91689008	342	374	373	?a
edgartown_massachusetts  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005214395	0.910290237	0.912698413	345	379	378	?a
clermont_florida  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005199281	0.912466844	0.914893617	344	377	376	?a
savannah_georgia  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.909090909	0.91152815	340	374	373	?a
new_york_university_school_of_law  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005592249	0.887290168	0.889423077	370	417	416	?a
ruskin_florida  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005199281	0.912466844	0.914893617	344	377	376	?a
park_ridge_illinois  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
tuolumne_county_california  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006075903	0.857142857	0.860813704	402	469	467	?a
western_carolina_university  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005169052	0.914438503	0.91689008	342	374	373	?a
lansing_michigan  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.00512371	0.913746631	0.916216216	339	371	370	?a
chambersburg_pennsylvania  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005199281	0.912466844	0.914893617	344	377	376	?a
columbia_mississippi  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
renton_washington  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
butler_university  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005153938	0.914209115	0.916666667	341	373	372	?a
fairfax_california  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006091018	0.857446809	0.861111111	403	470	468	?a
metlife_stadium  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005184166	0.912234043	0.914666667	343	376	375	?a
mississippi_state_university  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
nahant_massachusetts  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005214395	0.910290237	0.912698413	345	379	378	?a
gustavus_adolphus_college  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.909090909	0.91152815	340	374	373	?a
7th_level  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005289966	0.916230366	0.918635171	350	382	381	?a
caldwell_new_jersey  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005184166	0.912234043	0.914666667	343	376	375	?a
nemesis_(film)  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
lynnwood_washington  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
royal_oak_michigan  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.00512371	0.913746631	0.916216216	339	371	370	?a
manchester_connecticut  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005169052	0.914438503	0.91689008	342	374	373	?a
old_saybrook_connecticut  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005199281	0.914893617	0.917333333	344	376	375	?a
yellow_submarine_(film)  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006060789	0.905191874	0.913439636	401	443	439	?a
affymetrix  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006166589	0.896703297	0.906666667	408	455	450	?a
bunnell_florida  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005199281	0.912466844	0.914893617	344	377	376	?a
los_padres_national_forest  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006075903	0.857142857	0.860813704	402	469	467	?a
hinsdale_new_hampshire  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.91152815	0.913978495	340	373	372	?a
perryville_maryland  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005184166	0.912234043	0.914666667	343	376	375	?a
the_walt_disney_company  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006544443	0.852362205	0.855731225	433	508	506	?a
winnemucca_nevada  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
laurel_park_(race_track)  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005184166	0.912234043	0.914666667	343	376	375	?a
smithfield_north_carolina  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005169052	0.914438503	0.91689008	342	374	373	?a
shelton_washington  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
taylor_university  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
randolph_massachusetts  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005214395	0.910290237	0.912698413	345	379	378	?a
hayward_california  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006075903	0.857142857	0.860813704	402	469	467	?a
porterville_california  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006075903	0.857142857	0.860813704	402	469	467	?a
salisbury_(maryland)  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005184166	0.912234043	0.914666667	343	376	375	?a
indianapolis  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
moundsville_west_virginia  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.00512371	0.913746631	0.916216216	339	371	370	?a
interstellar_(film)  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006060789	0.905191874	0.913439636	401	443	439	?a
plantation_florida  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005199281	0.912466844	0.914893617	344	377	376	?a
secaucus_new_jersey  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005184166	0.912234043	0.914666667	343	376	375	?a
gearbox_software  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005274852	0.916010499	0.918421053	349	381	380	?a
piscataway_new_jersey  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005184166	0.912234043	0.914666667	343	376	375	?a
dublin_new_hampshire  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.91152815	0.913978495	340	373	372	?a
salisbury_north_carolina  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005169052	0.914438503	0.91689008	342	374	373	?a
fairfax_virginia  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005199281	0.914893617	0.917333333	344	376	375	?a
bryn_mawr_college  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005199281	0.912466844	0.914893617	344	377	376	?a
manti-la_sal_national_forest  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005169052	0.912	0.91689008	342	375	373	?a
eyes_wide_shut  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006060789	0.905191874	0.913439636	401	443	439	?a
pride_&_prejudice_(2005_film)  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006060789	0.905191874	0.913439636	401	443	439	?a
south_boston_virginia  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005199281	0.914893617	0.917333333	344	376	375	?a
gloucester_city_new_jersey  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005184166	0.912234043	0.914666667	343	376	375	?a
new_london_new_hampshire  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.91152815	0.913978495	340	373	372	?a
oxford_north_carolina  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005169052	0.914438503	0.91689008	342	374	373	?a
concord_north_carolina  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005169052	0.914438503	0.91689008	342	374	373	?a
my_little_eye  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006529329	0.894409938	0.901878914	432	483	479	?a
things_we_lost_in_the_fire  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006060789	0.905191874	0.913439636	401	443	439	?a
the_happening_(2008_film)  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005818962	0.893271462	0.897435897	385	431	429	?a
widener_university_school_of_law  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005184166	0.914666667	0.917112299	343	375	374	?a
huntsman_gay_global_capital  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005169052	0.914438503	0.91689008	342	374	373	?a
flushing_queens  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005592249	0.887290168	0.889423077	370	417	416	?a
lynchburg_college  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005199281	0.914893617	0.917333333	344	376	375	?a
black_beauty_(1994_film)  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006060789	0.905191874	0.913439636	401	443	439	?a
san_luis_obispo_county_california  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006075903	0.857142857	0.860813704	402	469	467	?a
vevay_indiana  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
denton  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005259737	0.915789474	0.918205805	348	380	379	?a
boxford_massachusetts  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005214395	0.910290237	0.912698413	345	379	378	?a
munster_indiana  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
st_john's_university_(new_york_city)  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005592249	0.887290168	0.889423077	370	417	416	?a
corn_belt  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005153938	0.911764706	0.914209115	341	374	373	?a
daytona_beach  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005199281	0.912466844	0.914893617	344	377	376	?a
casselberry_florida  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005199281	0.912466844	0.914893617	344	377	376	?a
nuremberg_(2000_film)  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005380651	0.903553299	0.905852417	356	394	393	?a
blue_ridge_mountains  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005184166	0.907407407	0.909814324	343	378	377	?a
oakland_city_indiana  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
carson_city_nevada  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
stormbreaker_(film)  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006771156	0.910569106	0.919917864	448	492	487	?a
fall_river_(massachusetts)  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005214395	0.910290237	0.912698413	345	379	378	?a
geneva_college  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005199281	0.912466844	0.914893617	344	377	376	?a
fitzgerald_georgia  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.909090909	0.91152815	340	374	373	?a
scottsville_kentucky  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
roosevelt_island  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005622478	0.887828162	0.889952153	372	419	418	?a
martinsville_indiana  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
goffstown_new_hampshire  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.91152815	0.913978495	340	373	372	?a
detroit_olympia  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.00512371	0.913746631	0.916216216	339	371	370	?a
cleveland_mississippi  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
mission_viejo_california  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006106132	0.857749469	0.861407249	404	471	469	?a
bright_lights_big_city_(film)  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
mercyhurst_university  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005199281	0.91005291	0.912466844	344	378	377	?a
litchfield_connecticut  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005169052	0.914438503	0.91689008	342	374	373	?a
virginia_union_university  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005214395	0.915119363	0.917553191	345	377	376	?a
buena_vista_georgia  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.909090909	0.91152815	340	374	373	?a
hopkins_minnesota  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.909090909	0.91152815	340	374	373	?a
dallas_pennsylvania  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005199281	0.912466844	0.914893617	344	377	376	?a
westport_massachusetts  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005214395	0.910290237	0.912698413	345	379	378	?a
newport_kentucky  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
sierra_county_california  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006075903	0.857142857	0.860813704	402	469	467	?a
brooklyn  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005592249	0.887290168	0.889423077	370	417	416	?a
nevada_county_california  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006075903	0.857142857	0.860813704	402	469	467	?a
solvang_california  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006075903	0.857142857	0.860813704	402	469	467	?a
lancaster_kentucky  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
franklin_kentucky  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
odessa_texas  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005259737	0.915789474	0.918205805	348	380	379	?a
hugo_(film)  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006060789	0.905191874	0.913439636	401	443	439	?a
temple_new_hampshire  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.91152815	0.913978495	340	373	372	?a
little_vietnam  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.008463945	0.888888889	0.898876404	560	630	623	?a
the_brown_bunny  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005365537	0.91025641	0.912596401	355	390	389	?a
boot_camp_(film)  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005380651	0.903553299	0.905852417	356	394	393	?a
holly_springs_mississippi  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
sinclair_broadcast_group  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005184166	0.912234043	0.914666667	343	376	375	?a
valrico_florida  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005199281	0.912466844	0.914893617	344	377	376	?a
dover_(delaware)  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.00530508	0.916449086	0.918848168	351	383	382	?a
macon_georgia  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.909090909	0.91152815	340	374	373	?a
indian_wells_california  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006075903	0.857142857	0.860813704	402	469	467	?a
sony_online_entertainment  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006091018	0.855626327	0.859275053	403	471	469	?a
humboldt_county_california  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006075903	0.857142857	0.860813704	402	469	467	?a
blue_island_illinois  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
taos_new_mexico  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005169052	0.914438503	0.91689008	342	374	373	?a
northwestern_university  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005335308	0.912144703	0.914507772	353	387	386	?a
mount_vernon_indiana  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
zionsville_indiana  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
clarksville_texas  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005259737	0.915789474	0.918205805	348	380	379	?a
cassandra's_dream  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006060789	0.905191874	0.913439636	401	443	439	?a
benson_minnesota  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.909090909	0.91152815	340	374	373	?a
mesa_arizona  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005153938	0.914209115	0.916666667	341	373	372	?a
cromwell_connecticut  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005169052	0.914438503	0.91689008	342	374	373	?a
lenovo  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005259737	0.910994764	0.915789474	348	382	380	?a
agent_cody_banks  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005380651	0.903553299	0.905852417	356	394	393	?a
el_camino_college_compton_center  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006075903	0.857142857	0.860813704	402	469	467	?a
the_human_face  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006060789	0.905191874	0.913439636	401	443	439	?a
colorado_river  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006166589	0.857142857	0.862579281	408	476	473	?a
centralia_washington  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
union_township_union_county_new_jersey  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005184166	0.912234043	0.914666667	343	376	375	?a
great_falls_montana  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
lawrence_massachusetts  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005214395	0.910290237	0.912698413	345	379	378	?a
lewisburg_west_virginia  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.00512371	0.913746631	0.916216216	339	371	370	?a
southwestern_law_school  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006529329	0.852071006	0.855445545	432	507	505	?a
northern_illinois_university  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
my_best_fiend  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005879419	0.919621749	0.923990499	389	423	421	?a
williamsport_maryland  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005184166	0.912234043	0.914666667	343	376	375	?a
conway_massachusetts  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005214395	0.910290237	0.912698413	345	379	378	?a
concord_new_hampshire  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.91152815	0.913978495	340	373	372	?a
san_joaquin_county_california  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006075903	0.857142857	0.860813704	402	469	467	?a
the_bourne_ultimatum_(film)  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005864305	0.91943128	0.923809524	388	422	420	?a
winchendon_massachusetts  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005214395	0.910290237	0.912698413	345	379	378	?a
the_forum_(inglewood)  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006075903	0.857142857	0.860813704	402	469	467	?a
raymond_mississippi  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
cooper_union  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005592249	0.887290168	0.889423077	370	417	416	?a
esri  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006075903	0.857142857	0.860813704	402	469	467	?a
seal_beach_california  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006106132	0.857749469	0.861407249	404	471	469	?a
salem_new_hampshire  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.91152815	0.913978495	340	373	372	?a
before_sunrise  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005441108	0.911392405	0.913705584	360	395	394	?a
st_clair_shores_michigan  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.00512371	0.913746631	0.916216216	339	371	370	?a
boylston_massachusetts  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005214395	0.910290237	0.912698413	345	379	378	?a
suffield_connecticut  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005169052	0.914438503	0.91689008	342	374	373	?a
four_days_in_september  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
elizabeth_new_jersey  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005184166	0.912234043	0.914666667	343	376	375	?a
delaware_river  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005410879	0.913265306	0.915601023	358	392	391	?a
brooksville_florida  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005199281	0.912466844	0.914893617	344	377	376	?a
nicholasville_kentucky  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
alexandria_indiana  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
university_of_north_carolina  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005169052	0.914438503	0.91689008	342	374	373	?a
troy_(movie)  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005622478	0.898550725	0.907317073	372	414	410	?a
booneville_mississippi  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
oakland_university  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.00512371	0.913746631	0.916216216	339	371	370	?a
mattel  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006091018	0.857446809	0.861111111	403	470	468	?a
lilburn_georgia  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.909090909	0.91152815	340	374	373	?a
capote_(film)  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005380651	0.903553299	0.905852417	356	394	393	?a
st_albans_(city)_vermont  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
temple_university_beasley_school_of_law  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005229509	0.91292876	0.915343915	346	379	378	?a
centennial_colorado  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005153938	0.911764706	0.916666667	341	374	372	?a
minnesota_state_university_mankato  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005153938	0.909333333	0.911764706	341	375	374	?a
georgetown_kentucky  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
nogales_arizona  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005153938	0.914209115	0.916666667	341	373	372	?a
confidence_(2003_film)  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.006121246	0.91011236	0.914221219	405	445	443	?a
chehalis_washington  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
knox_county_indiana  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
lake_highlands  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005289966	0.916230366	0.918635171	350	382	381	?a
the_patriot_(2000_film)  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005864305	0.91943128	0.923809524	388	422	420	?a
once_upon_a_time_in_america  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005229509	0.910526316	0.91292876	346	380	379	?a
seguin_texas  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005259737	0.915789474	0.918205805	348	380	379	?a
leicester_massachusetts  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005214395	0.910290237	0.912698413	345	379	378	?a
evergreen_park_illinois  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005138824	0.913978495	0.916442049	340	372	371	?a
ann_arbor  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.00512371	0.913746631	0.916216216	339	371	370	?a
livingston_new_jersey  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005184166	0.912234043	0.914666667	343	376	375	?a
university_of_miami  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005214395	0.912698413	0.915119363	345	378	377	?a
harvard_college  islocatedin  ?d  ?a  livesin  ?d	?a  hasgender  male	0.005289966	0.906735751	0.909090909	350	386	385	?a
